"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"State"	"MaxFC"	"InitialState"
"REV3L"	"REV3L"	-0.47515363750985	0.13127328505522	-0.102942456840159	-0.40746453701072	0.867479695028751	-0.120822160237015	0.180772448511339	-9.75101458991911e-05	0.0163241832711517	-0.028111574708347	0.335853093818689	0.0219552098177345	-0.21467545218135	0.0294340921086501	0.0238312736068763	-0.0369595523454984	-0.293758853073479	-0.0941054070035725	"S04"	0.867479695028751	"IS05"
"HDHD5"	"HDHD5"	-0.147063387821147	-0.158317265747798	-0.154314300747853	-0.167209057385688	0.859112981686152	-0.156557432951969	0.000169369304235753	-0.157297180272618	0.842922175618172	-0.155295943882382	-0.130559272787912	-0.150076981833875	-0.160047130976685	-0.00833675825208478	-0.0811716876623154	-0.15125478549139	-0.0730664515523822	-0.014263683347323	"S04"	0.859112981686152	"IS05"
"TGFBR3"	"TGFBR3"	-0.561236882898871	0.816743387149129	-0.0520034808515788	-0.320146527519579	0.852089385979669	-0.1768816542227	-0.14187543852442	-0.435110153136589	-0.139128496540977	0.00802881457202546	0.624278768244788	-0.253918166371899	-0.220560820011888	0.11569386162366	0.210463767640866	-0.206882368885702	-0.456538414137943	-0.365608809133914	"S04"	0.852089385979669	"IS05"
"UTRN"	"UTRN"	0.296474028694629	-0.288827994210074	0.0820786092080997	-0.722211826359986	0.850342242296049	-0.162226686933955	0.218768048856336	-0.164632599726449	0.0121780804499207	0.392057023425846	0.232200552595358	-0.135812002084136	-0.398561285042121	-0.425299235152427	0.328959062739586	0.0878925128668878	0.569623740266425	-0.0776624841204649	"S04"	0.850342242296049	"IS05"
"ROCK1"	"ROCK1"	0.0732562649191827	-0.191916139227647	0.0860308133920931	-0.525639373402109	0.841107287248762	0.0182599019894425	0.527766904354052	0.119498812737928	-0.195988889194993	0.123967443655003	0.252560481734414	0.330727715023827	-0.21475912983401	0.0220245466956768	0.0230213442277314	-0.196899478355037	-0.0619784396818149	-0.406511412841969	"S04"	0.841107287248762	"IS05"
"MYO5C"	"MYO5C"	0.221105546915298	-0.00179584955367423	-0.157956348555658	-0.221655592077435	0.830720666227295	-0.16037359109789	0.0246008981894735	-0.159447795608459	-0.241197758060785	-0.179038946869993	0.251871937913122	-0.03485300067935	-0.321328556941237	-0.135884649817395	0.606905645024635	-0.0144839174346631	0.0231078796782664	-0.0432006388507517	"S04"	0.830720666227295	"IS05"
"CD81"	"CD81"	-0.0477505290809742	-0.534650427406468	0.364777506767796	-0.784344153311479	0.823449508980598	-0.0118190633402117	0.251707598595202	0.472357473818796	-0.721400508029413	0.594138489710515	0.0863236777310683	0.372218893000084	-0.043174984773447	-0.140490457311857	0.22546893295917	-0.492352106182188	0.213510386712448	-0.144740060754341	"S04"	0.823449508980598	"IS05"
"HIPK3"	"HIPK3"	-0.564550228906764	0.533835630658167	0.20818611815617	-0.481061239094991	0.817316069526218	-0.0681886273342702	0.14165021555898	-0.271513422457866	-0.318418626357356	0.00517775895535331	0.536858701613922	0.0950071326519411	-0.337559893914354	0.344644798766027	-0.0867996556448586	-0.308835435438785	-0.0686813731856365	-0.363588118073988	"S04"	0.817316069526218	"IS05"
"ROCK2"	"ROCK2"	0.0906638284644685	-0.292028373668951	0.318840173187349	-0.593471297766644	0.798067639672735	-0.214744856601351	0.266927987176073	0.0739763530836826	-0.150074367713868	0.446314628255907	0.0895323635086833	0.520349276239489	-0.303176430990238	-0.147692321335159	0.257908371492768	0.0397765650054903	0.0490829472802379	-0.303891125499554	"S04"	0.798067639672735	"IS05"
"FILIP1"	"FILIP1"	0.0446344210320313	0.00436929998154609	-0.365183159260354	-0.482859667362867	0.782978827170784	-0.217602817655369	0.394716335100167	0.20861982253835	-0.2271191806765	0.326379999167118	-0.308407043952044	-0.420613993969705	-0.150564622707118	-0.196474160123241	0.247250633366059	-0.0919137205422525	0.291649920336912	0.182003559213932	"S04"	0.782978827170784	"IS05"
"ITPR2"	"ITPR2"	-0.358055566050906	0.180861502064716	0.0345034855274008	-0.322201623522282	0.775242088097254	-0.212851396558448	0.0580012909570104	-0.239645309014088	-0.140783389131158	0.0196288845294072	0.480354823761173	-0.128885560518637	-0.42669230604841	-0.197106892362965	-0.179453892535995	-0.383731781239447	0.601616625956878	-0.231130500366268	"S04"	0.775242088097254	"IS05"
"UACA"	"UACA"	-0.188519531509648	-0.421134340133263	-0.186972078800098	-0.701152462799296	0.744941023545938	-0.0646352318345349	0.703907867273606	0.197026715960896	0.212705917860787	0.578476570657967	-0.285033156936852	0.0557326992962447	-0.224679988006641	-0.424456920410464	0.173143690944961	-0.287824347241956	0.335475803271849	0.0932194247045046	"S04"	0.744941023545938	"IS05"
"PLCB4"	"PLCB4"	0.0359257502994329	0.387950777544924	-0.158912765545495	-0.252209430881522	0.737321518760327	-0.265764405173011	-0.0457468237005157	-0.373846349486268	-0.237457305813228	-0.210446908554394	0.729039829051681	-0.260073552430832	-0.297190363476322	-0.0578834569525251	0.0488982601074719	-0.260179775161948	0.44454771876264	-0.368917436244197	"S04"	0.737321518760327	"IS05"
"HSPA1A"	"HSPA1A"	-0.351048750154287	-0.4332915822765	-0.149795866590684	-0.584538308012262	0.716324189210796	0.375191643527629	0.330000447962702	0.00120906101802997	0.638723577277172	0.0433240470352837	-0.176739087516741	0.0251337657006251	-0.235501857764499	0.700952635747816	0.183566149792828	-0.0739877208744468	-0.0877149372865163	-0.055620355409491	"S04"	0.716324189210796	"IS05"
"CD93"	"CD93"	0.112299445530896	-0.218599254698886	0.582017718137205	-0.943006452454202	0.706972246307928	0.035582259179756	0.117802770798128	0.522083158482417	-0.333937831930637	0.625333295511828	0.108632643277229	0.338314178733686	-0.0644944373605178	-0.489650893684662	0.139883665280924	-1.57380835422554	0.475708914173248	-0.184010027162612	"S04"	0.706972246307928	"IS05"
"HSP90AB1"	"HSP90AB1"	-0.556140384896744	-0.163165164401237	0.0848913316551472	-0.716500197888516	0.705671100002397	0.272497724238088	0.127793794103233	0.234278078802878	0.446042916238376	0.0727619467621805	0.0176555718318274	-0.0478678594256944	-0.0493455008467118	0.448212883256384	-0.0358678561913478	0.049103984371833	-0.0971440197101143	-0.509481157624108	"S04"	0.705671100002397	"IS05"
"ZEB1"	"ZEB1"	-0.0369269796793301	-0.220884544104112	0.0241063328190955	-0.697730595434507	0.683806941168493	-0.0449085916917583	0.288763545413318	0.272164435490576	-0.144902864708453	0.607263315172751	-0.00524673349805489	0.016707876270383	-0.174538580043476	-0.223187425593354	0.211934669321738	-0.327024755616963	0.126821737632731	-0.00438952583289731	"S04"	0.683806941168493	"IS05"
"KAT6A"	"KAT6A"	-0.0341166689087041	-0.00623552570510131	0.0973547138002716	-0.449060696347963	0.650563186882008	-0.156359711456327	0.129111759998811	-0.177151591235506	-0.217567640704466	0.212306396280695	0.377560731730304	0.040114318826972	-0.253397667435621	-0.267484910989427	0.453587225709405	-0.114659484449499	0.0675699940369651	-0.139265223990756	"S04"	0.650563186882008	"IS05"
"FNDC3B"	"FNDC3B"	-0.431263009131716	-0.300845137820311	0.391739842268278	-0.656229967125447	0.628254859679799	-0.136533509486351	0.295506487886831	0.278903540807293	-0.258017849576306	0.529347728542945	0.199476917777436	0.350034241051098	-0.328255242607618	0.00826936671484893	0.0622176336841188	-0.286876453381187	0.156473555399318	-0.132302762084206	"S04"	0.628254859679799	"IS05"
"DNAAF4"	"DNAAF4"	-0.0674930400876725	-0.0726578771371831	-0.0708207626710091	-0.0767386620174906	0.608191897835516	-0.0718502222395487	-0.0701409306420303	-0.0721897207123301	0.31135769802787	-0.0712712764284582	-0.0718502222395487	-0.0688760941878297	-0.0734517787667415	-0.0684831580351689	-0.0703759086341309	-0.0694166335474203	-0.0723139715225063	-0.0705828096674946	"S04"	0.608191897835516	"IS05"
"S1PR1"	"S1PR1"	-0.364811631584416	-0.0932908155859115	0.401983853768389	-0.740173006575952	0.600331143427255	-0.315072513071849	0.0974899727801718	-0.181345419403228	0.0980022539450512	0.343868104751554	0.255044731693354	0.248575615114972	-0.0983018833418658	-0.420322324473428	0.538815191117922	-0.576582527778906	0.553701810399372	-0.396226013226204	"S04"	0.600331143427255	"IS05"
"CLTC"	"CLTC"	-0.188847455396967	-0.172348420164375	0.529401611274762	-0.721888241405395	0.597130048998279	-0.169224524775935	0.273253171698692	0.207062042716916	-0.230437295274412	0.551503901516645	0.144448209540299	0.565238024632705	-0.052984482089711	-0.262499592270698	0.0133976133322893	-0.244328145469926	0.0397101204734119	-0.396867228226927	"S04"	0.597130048998279	"IS05"
"EP300"	"EP300"	-0.199949674466542	-0.120799569287029	0.294508355014763	-0.470341170261096	0.537541269306331	-0.114208826574089	0.227737166778716	0.194711972619369	-0.269692564225427	0.27972784903172	0.351711787777693	0.0393640455048087	-0.309160102550892	-0.149611205234385	0.292138244782922	-0.132593760604351	0.0135560046595503	-0.296871945636512	"S04"	0.537541269306331	"IS05"
"CACNA2D1"	"CACNA2D1"	-0.233909636337302	0.00331882685115615	-0.0369038508472229	-0.186482458534281	0.464338336737136	-0.0879762238086035	0.246785380591149	-0.0242483833236266	0.205307782307571	0.194307141418418	0.149926843502868	-0.182173106672633	-0.254560749335613	0.180988692632454	-0.0712093280264652	-0.180638774865086	-0.0744741835531714	-0.189995502973976	"S04"	0.464338336737136	"IS05"
"GADD45A"	"GADD45A"	0.341554912830089	0.372285611309672	-0.178548024527167	-0.329399390457573	0.424398123112683	0.393842286856947	0.214582462801785	-0.216247416313087	-0.274340463164396	-0.313962415198055	0.18482111745055	-0.188007805412781	-0.302065336796411	0.422106525121701	0.295838917892912	0.323659963628481	-0.0414831993784513	-0.262861680706202	"S04"	0.424398123112683	"IS05"
"LCA5"	"LCA5"	-0.285810362283904	-0.0170438211023681	-0.102787478839123	-0.208657245258166	0.357883058973842	-0.103655976106281	0.237778758970019	-0.0840382726239539	0.168884578406319	0.319551706516794	-0.0192113400245295	-0.0563003083423871	-0.0757295125545869	-0.165053268730345	0.176453532563181	-0.103674397238093	-0.10362778133026	-0.111454263584409	"S04"	0.357883058973842	"IS05"
"DNTTIP2"	"DNTTIP2"	-0.0878438592509324	-0.111866357951805	-0.114377237484541	-0.417725431254187	0.355543959117154	0.161729023331277	0.103117882876861	0.118732989694917	0.251238411470379	0.0388792712442641	0.00605279677134044	0.211811042631015	-0.224656208785666	0.206477596777338	0.242431187952819	-0.0467023020045626	0.0786782657705502	-0.174304741142624	"S04"	0.355543959117154	"IS05"
"ZNF486"	"ZNF486"	-0.139182067336334	-0.101089511682371	0.145317466197272	-0.116045712654157	0.300741521482966	-0.0789510813314001	0.11738953950203	-0.0413311710490112	0.00566929109433332	0.0717535399959624	-0.0545500617532	0.137058750260883	-0.123913515581936	-0.141223858055205	0.0162814055777629	0.0628649283273684	-0.120466907174023	0.172806866239915	"S04"	0.300741521482966	"IS05"
"HEBP1"	"HEBP1"	-0.5893741992165	0.058024332166409	-0.0644507078949201	-0.512559114692057	0.292393941040287	0.00875664703618653	0.256654880571195	-0.0487006768002779	-0.221206400731793	0.214873118485946	0.0037894142482933	0.021234374986355	0.232953087700723	-0.103172269954894	0.288392481645974	0.259049982565894	0.20526869808801	-0.500367203360807	"S04"	0.292393941040287	"IS05"
"ASB15"	"ASB15"	-0.0245551552036387	-0.0264342137730481	-0.0257658392149432	-0.0279188750945481	0.244904331717234	-0.0261403747144336	-0.0255185043643824	-0.026263890230696	-0.0257875733686462	0.0696736904875977	-0.0261403747144336	-0.0250583346135493	-0.026723049150813	-0.0249153775293644	-0.0256039934912313	-0.0252549923407932	-0.0263090948610414	-0.0256792677266108	"S04"	0.244904331717234	"IS05"
"CAVIN3"	"CAVIN3"	-0.341716356909498	-0.323986384696631	-0.358564571725516	-0.362001649115452	1.71417970403136	-0.363776711716396	-0.0378663339200886	-0.330047348680397	2.49473812088017	-0.322859709941318	-0.363776711716396	-0.229463476815733	-0.371885370937347	-0.0269767072615837	-0.33207190136737	-0.218188460757906	-0.285613464862796	-0.126143691839755	"S05"	2.49473812088017	"IS09"
"MT-ATP8"	"MT-ATP8"	-0.472299808397382	-0.165741556495587	0.184701332796947	-0.432423661585883	-0.509764422587551	-0.252170202795057	-0.018489762343049	0.119229469074762	2.33885006884148	0.274188872904941	0.191629107646311	0.178716489986185	-0.348848554035385	-0.479228411943553	0.0753935908803269	-0.110511572054249	-0.155886620084215	-0.0610370982080913	"S05"	2.33885006884148	"IS09"
"SELENOW"	"SELENOW"	-0.383238075721221	-0.358950868376839	-0.378400362683328	-0.427606123296614	2.08676189891125	-0.407978969023446	-0.0933413047734974	-0.372892663747418	2.28207205943764	-0.386190223899432	-0.345312732467634	-0.391091314977803	-0.417072905832972	-0.0829707025679074	-0.284561297202817	-0.014759209786016	-0.30759227894745	0.0043756902214375	"S05"	2.28207205943764	"IS09"
"NME2"	"NME2"	-0.0563542322099544	-0.0760015917217191	-0.149671839583584	-0.128059126506629	-0.307826504262356	-0.00596994770976439	-0.00221581309024311	-0.0806542646420832	2.23338598299106	-0.154611345054815	-0.185545261493664	0.0189287373682839	-0.128169623167828	0.0112299792217591	-0.261257497602747	0.0399131285373077	-0.11638730302405	-0.194129294411636	"S05"	2.23338598299106	"IS09"
"MT-ND4L"	"MT-ND4L"	-0.608284883500881	-0.0110214351491952	0.192075627050413	-0.474293475385154	-1.06912659851854	0.164220196944064	0.152019625631263	0.0583051102791043	1.90413362169544	0.256494597150594	0.28729499053272	0.311578404478367	-0.32273671057164	-0.281468898531815	0.440528142925789	-0.0225384468592579	-0.212551719457656	-0.0824180254086042	"S05"	1.90413362169544	"IS09"
"GNG10"	"GNG10"	-0.258372150218885	-0.215197589947039	-0.079788810730467	-0.119772468646202	-0.278867210249252	0.127954286127014	-0.0394529793919226	-0.0168935479105352	1.76719425580652	0.00713018678058687	-0.170331386335037	-0.0423674857247731	-0.00019299338266676	-0.205262272544688	-0.0186820590522948	-0.124405527205863	-0.139179964439257	-0.233367219583285	"S05"	1.76719425580652	"IS09"
"SELENON"	"SELENON"	-0.166674938242187	-0.157669060807069	-0.174892792340095	-0.189507121563035	0.173849482946042	-0.1774350561022	-0.022201553733546	-0.14661716989045	1.68021012663927	-0.150591332220498	-0.136306891393658	-0.0835454904486798	-0.181390120726856	0.348922548185659	0.0111216895825959	0.098528467102807	-0.116830094548903	-0.0635139328217041	"S05"	1.68021012663927	"IS09"
"RTL8C"	"RTL8C"	-0.280973041427868	-0.27531475049599	-0.260122477768717	-0.279607581691625	1.36360197837004	-0.299111959450787	-0.0469027925629647	-0.277802760548075	1.62608000466154	-0.243415718763592	-0.271037157291374	-0.0945052564799295	-0.305779227777706	0.63093090459464	-0.220547856889296	-0.197018545359486	-0.206857658419182	-0.0665372318308178	"S05"	1.62608000466154	"IS09"
"NGRN"	"NGRN"	-0.302243859492827	-0.0868881855328875	-0.0891187594163208	-0.0900105038017881	-0.311270107251532	-0.0347431380892789	-0.0816084919894699	-0.146140604227596	1.44105808260307	0.060875484560892	-0.0761415835449073	0.101448113798301	-0.0327715278531342	-0.17019548126587	-0.096679361796502	0.0807916621675268	-0.123059488438378	0.0428056342929697	"S05"	1.44105808260307	"IS09"
"RTL8A"	"RTL8A"	-0.216509016144174	-0.203313882124583	-0.227183923387692	-0.246167785478992	1.27166237360761	-0.230486297648137	-0.0917881645158062	-0.231575365205753	1.38979335306354	-0.196517023756875	-0.205902989735585	-0.220945676311062	-0.235623885576483	0.0266628444661504	-0.225756888693045	-0.168565571649151	-0.122612193047619	-0.106713364547519	"S05"	1.38979335306354	"IS09"
"IFITM1"	"IFITM1"	-0.393376701473713	0.303907800129238	-0.415670041478316	-0.324624212537205	-0.304370611275748	0.370799617253913	0.0505238446202974	-0.574430915845938	1.37641150267377	-0.196497897848846	0.119072575086731	-0.231242601550349	-0.0974863863875701	0.252225222989588	0.313412743103391	-0.790213515228514	0.538225995569185	-0.221960520823314	"S05"	1.37641150267377	"IS09"
"FKBP1C"	"FKBP1C"	-0.178799972475498	-0.125288497183216	-0.102422841076398	-0.123877674309734	-0.0385203381133838	0.398328487784493	-0.0584036824711012	0.00748852163619161	1.20793210840186	-0.132130821226837	-0.0970786223378595	0.0979348054227643	-0.175042519220057	0.161955289304779	-0.135333776855525	-0.0863912398182177	-0.191571399080891	-0.186985271509446	"S05"	1.20793210840186	"IS09"
"PCDHGC3"	"PCDHGC3"	-0.107082032503107	-0.115276377402826	-0.0744720751969496	-0.121750804078875	-0.115576185926631	-0.0754664563053351	-0.0385604512493453	0.154084573552257	1.10376937811564	-0.0673380061640155	-0.00145489421237121	-0.074893733864352	-0.116535953204867	-0.1086529180655	-0.070066594727108	0.013360277064772	-0.00345994877374812	-0.111984149908751	"S05"	1.10376937811564	"IS09"
"RTL8B"	"RTL8B"	-0.173015203424341	-0.186255017953571	-0.181545662253102	-0.162993554029546	0.926236024338825	-0.184184632974181	-0.096078821943256	-0.185054921188406	1.10269344710533	-0.0914427388707701	-0.184184632974181	-0.176560596937135	-0.188290147083309	-0.0628497838907835	-0.122694136610187	-0.0988854549038225	-0.069164323648561	-0.0979995625217529	"S05"	1.10269344710533	"IS09"
"DEPP1"	"DEPP1"	-0.149028972421073	-0.160433264733451	-0.15637679786282	-0.169443900149988	0.22668521476908	-0.158649910786008	-0.0199604299339129	-0.0718995833702461	1.09893616667541	-0.0865209867219646	-0.102901511871562	-0.152082844806751	-0.162186250580626	0.0120915228387872	-0.0051958006179386	0.0596108129024232	-0.0676375420595864	0.27058309747024	"S05"	1.09893616667541	"IS09"
"CLEC3B"	"CLEC3B"	-0.203317573896283	0.215671102988014	-0.203247161579212	-0.244192270685372	-0.306678636910069	-0.245561289611149	0.156789269517117	-0.37518658958009	1.08397526665291	0.0558941559678038	0.317841926972129	-0.0807801122181763	-0.0928789455048241	-0.0978532089568611	0.377437420958996	-0.360774217489653	0.267969317274563	-0.227937690432136	"S05"	1.08397526665291	"IS09"
