"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"State"	"MaxFC"	"InitialState"
"ITGBL1"	"ITGBL1"	-0.397462752609265	0.377395861418205	1.0096563662811	-0.41672902825953	-0.306068732302792	-0.308679233291014	0.213615153317714	-0.279624029397416	0.322874107110923	-0.425236842526839	-0.4038523022184	-0.206302951114986	0.894921996894408	-0.0413916936084291	-0.339664124828951	-0.322192916444723	-0.0243338385561303	"S06"	1.0096563662811	"IS03"
"HTRA1"	"HTRA1"	-0.590550440581053	0.407561238449173	0.988984040491908	-0.552080591814403	-0.783682590508843	-0.162536348442009	0.204650955994688	0.557318003913797	0.275282600503211	-0.516596421544844	-0.0596019576610365	0.649567916205134	0.233945740730727	0.129974653004808	-0.577343392706721	0.116786919682401	0.382021987404721	"S06"	0.988984040491908	"IS03"
"SUGCT"	"SUGCT"	-0.317774774012103	-0.128254261457004	0.976684184183146	-0.154171579029393	-0.119048902069473	-0.145785608062843	0.246773815027176	0.20441516186677	0.239370855262752	-0.0967264150145352	-0.227238524686691	0.107211764688735	-0.0767764698175859	0.305169012527531	-0.30542075033806	-0.257953566767364	-0.0508050022796893	"S06"	0.976684184183146	"IS03"
"AEBP1"	"AEBP1"	-0.587745092645285	0.0978750009457364	0.970976519867835	-0.555079387460221	-0.682894043121171	0.0174344468450403	0.569836765368224	0.616746085457417	0.603839943165283	-0.39759723609152	-0.232434841116327	0.494386709378752	-0.260564384546082	0.457464665515408	-0.0819132073403199	0.0372697097950554	0.384512603495551	"S06"	0.970976519867835	"IS03"
"FNDC1"	"FNDC1"	-0.550981697723423	0.396395109630325	0.965442394568734	-0.377188660415911	-0.444131894456089	-0.00440419079375112	-0.0308976067565905	0.450852882804219	0.341847603369061	-0.525757187452992	-0.473886384595988	0.442999759884582	0.303451734143024	0.126134086844898	-0.313922522261519	-0.533806183604879	0.203322526094487	"S06"	0.965442394568734	"IS03"
"IGFL3"	"IGFL3"	-0.12169560386257	-0.131975214923552	0.965396976295317	-0.137479222512023	-0.0838169966416522	0.206239452784508	-0.122440678988259	-0.12598893890014	-0.12583039577233	-0.130199506736647	-0.123651963528951	-0.0212631346288997	-0.132441352548006	-0.121744993312189	-0.127163909928459	-0.129748989412299	0.0474902383307115	"S06"	0.965396976295317	"IS03"
"PYCR1"	"PYCR1"	-0.394430444071442	-0.00352780462047871	0.954889643704393	-0.32014149061301	-0.437705850547769	0.217368817148469	0.748234031321146	0.427072873926661	0.353772287495912	-0.516882708102822	-0.487866711449083	0.801663556974689	-0.328542707012186	0.520855003460342	-0.389811787573647	0.00354583981328077	-0.121242087253776	"S06"	0.954889643704393	"IS03"
"CYP1B1"	"CYP1B1"	-0.359401533426294	0.779508530831374	0.946384860409646	-0.397001100617905	-0.29988862886477	0.196491447072458	-0.262176314199391	-0.349201280801687	-0.324529344467358	-0.368451955324665	-0.318132588328598	0.905400424032737	-0.0294540122676289	-0.105340538703454	-0.375550987662491	-0.351872671687467	0.352999326627177	"S06"	0.946384860409646	"IS03"
"PLAUR"	"PLAUR"	-0.307268875497105	-0.131392064220976	0.930746790966166	-0.40104257971547	-0.289964638517178	0.869648483268385	0.560496059385165	-0.471456218222628	0.147931781772628	-0.535680153306381	-0.303539273787928	0.794741143980984	-0.197847128868084	0.0941832223092329	-0.186123800675517	-0.274241075063586	0.563749018505449	"S06"	0.930746790966166	"IS03"
"MMP14"	"MMP14"	-0.754508364586634	-0.392376324310816	0.910485646642183	-0.547227433227662	-0.385964115115182	0.802988357927771	0.814197495189819	-0.857457712085739	0.604847647487556	-0.838550239728532	-0.430199273677297	0.556676204848346	0.863452826297448	0.240729284055446	-0.547236843269551	-0.0797969722459568	0.434007420513193	"S06"	0.910485646642183	"IS03"
"FBLN2"	"FBLN2"	0.0346119247298402	0.679650244980912	0.906767233503959	-0.70779590541778	-0.499113333792199	0.110670917676352	0.181827107651041	0.203876718220247	0.520587731890647	-0.556561920844711	-0.715837002270717	0.171426521550436	0.595555737515507	0.236996044072969	-0.278913621790591	-0.673210804116542	0.473986637449785	"S06"	0.906767233503959	"IS03"
"SULF1"	"SULF1"	-0.923311918782496	-0.265527693470849	0.878234997956174	-0.595006631735193	-0.580677080091124	-0.224147091686366	0.47648965134896	0.67446081691367	0.828046870863518	-0.67189632480872	-0.342975309011802	-0.076461747149851	0.784029189409576	0.652041405131419	-0.15558454947036	0.196770956323405	-0.10418030698933	"S06"	0.878234997956174	"IS03"
"MATN3"	"MATN3"	-0.280085122268817	-0.0106725849736639	0.877178108807332	-0.211823616901932	-0.222449902308561	-0.226987659684158	-0.00856300430410595	-0.0333016675455744	0.193349861714418	-0.28552020319355	-0.28458772728468	-0.0741795871449199	0.324598203181269	-0.0654615954133171	-0.292670549551773	0.149438708656768	-0.0665744529007081	"S06"	0.877178108807332	"IS03"
"ASPN"	"ASPN"	-0.69830796914031	0.553236933958471	0.865384936713693	0.310915230184766	-0.288890373165291	-0.716113992050847	0.228207824494828	0.609655545149128	0.114981262716293	-0.0910189444110929	-0.478868113595949	-0.24810164043944	0.119830377381419	-0.400962984444912	-0.472823933341293	-0.774559179312563	0.429754122264473	"S06"	0.865384936713693	"IS03"
"DPEP1"	"DPEP1"	0.00514604139618003	0.300281855438229	0.860629973221218	-0.147837765636604	-0.186392909981523	-0.0471540308894097	0.289383889653892	-0.0733609958533268	0.0894722756329252	-0.194922359554627	-0.0929189343430902	-0.0785454150440583	-0.155909008631293	-0.208833961625534	-0.19009915982973	-0.222563530036901	-0.0678337259787938	"S06"	0.860629973221218	"IS03"
"LRRC15"	"LRRC15"	-0.174857229969336	-0.339396706365627	0.854617297867099	-0.410463392027158	-0.299442363054886	-0.0399395539933646	-0.0862806155485696	0.381275443614409	0.644653791760424	-0.388728785331276	-0.369180181946933	-0.308086294908727	0.633259647074178	-0.0304829397163234	-0.357123112692682	0.0538034465652665	0.246202463710974	"S06"	0.854617297867099	"IS03"
"SCUBE3"	"SCUBE3"	0.318095021794077	-0.168808737875652	0.846659065553073	-0.143580003333978	-0.1672634094121	-0.0147750370824667	0.0303940943571134	0.00804967796599368	-0.012428770090874	-0.103686740668949	0.0551659511040445	0.0360382880732664	-0.0765960219844143	-0.0858377586806959	-0.162654625346061	-0.1659611856364	0.393168012222464	"S06"	0.846659065553073	"IS03"
"LOXL1"	"LOXL1"	-0.730676499831386	0.0296050129453827	0.839061615685691	-0.429206870223924	-0.549035724917853	0.201109382332361	0.581244154349757	0.449433270609664	0.536711564987363	-0.58347332986198	-0.466385445670692	0.551798899253259	-0.0813221353883503	0.108472697068065	-0.150827267289539	0.0451102060926758	0.4165682710991	"S06"	0.839061615685691	"IS03"
"COL16A1"	"COL16A1"	-0.0994464325660762	0.354627765311265	0.837175727607948	-0.596368500903027	-0.438514463817427	0.119739045098187	0.226737603097105	0.78238230878374	0.328490471802375	-0.448983842455103	-0.375825938822343	0.592047091122571	-0.110421497457562	0.189196362816158	0.00161187835808919	-0.510479947540452	0.428651516898764	"S06"	0.837175727607948	"IS03"
"SPOCK1"	"SPOCK1"	-0.474135006283314	0.0127952622138393	0.834921816462643	-0.539163973476443	-0.420368763928033	0.304604814409697	0.458127678088163	0.333996247258515	0.397204533169504	-0.524622555127857	0.533797851854143	0.182249593870291	0.186804730693228	0.611165296178621	-0.20291404234072	-0.439201495295428	0.047059357760076	"S06"	0.834921816462643	"IS03"
"COL1A1"	"COL1A1"	-1.22326931765933	0.0631717812501476	0.831488726831975	-0.0293332861138675	-0.70359100492037	0.0844001425044448	0.506509174094459	0.459253773845621	0.570866036007373	-1.57288753037219	-0.752958850415409	0.774434668212005	0.787318680168987	0.510866650452155	-0.395969233790155	-0.112694799034727	0.200112212285998	"S06"	0.831488726831975	"IS03"
"ANKH"	"ANKH"	-0.22316978196671	-0.00790139356289278	0.822910148828437	-0.432304164712422	-0.385651372569722	-0.229957209757293	0.07678400268777	0.0893125230874259	0.390263818447956	-0.425769132108908	-0.349139595799022	-0.0717067307918882	0.743548203428131	0.267143648169671	-0.416907404212156	0.115505162067502	0.205005803979145	"S06"	0.822910148828437	"IS03"
"BCAT1"	"BCAT1"	-0.466301823864424	-0.288192590724165	0.814628469385325	-0.283392956844503	-0.363754255784758	0.71719111132846	0.0693955360633464	0.352430091317569	0.263424744836635	-0.498091909656143	-0.503092798369763	0.729614014951756	-0.00664628414386052	0.401911667284834	-0.508880496168975	-0.229888104878112	0.235459350150833	"S06"	0.814628469385325	"IS03"
"MMP13"	"MMP13"	-0.188681031596609	-0.20461889260257	0.805204055441743	-0.190226631292684	-0.202745746680751	0.79480562149397	0.334127364795623	0.00135627318004815	-0.113620058590546	-0.201865773821893	-0.19171423861733	-0.193468695043944	-0.205341608338032	-0.00045279627316873	-0.197159280578907	-0.20116727633462	0.0426022984510331	"S06"	0.805204055441743	"IS03"
"BGN"	"BGN"	-1.81391201611501	0.123897434010159	0.803730989293936	0.379463068953084	-0.419834321521928	0.122137808263157	0.719196598750021	0.436258859486749	0.340919894781559	-0.0347071398363271	-0.899674248227383	0.60781364079968	0.4021235300781	0.390946493323295	-1.49158485938845	-1.06910154668683	0.264039467581325	"S06"	0.803730989293936	"IS03"
"GREM1"	"GREM1"	-0.576971971357397	0.340156600147295	0.800139880109279	-0.633794000677699	-0.344357425954427	0.5075079506377	0.743734258253689	0.753696022934347	0.452193347386421	-0.590869022207491	0.56569549830313	-0.303098684164764	-0.106976373112962	0.647995409488658	-0.404833384324326	-0.608992545559928	0.504619882540416	"S06"	0.800139880109279	"IS03"
"BHLHE41"	"BHLHE41"	-0.439685417623899	0.299395900160891	0.794414042061293	-0.474897538741247	-0.293846438140647	-0.0677407153494464	0.193039103796559	0.773861871723819	0.478565503774749	-0.425491711137958	-0.0960905659050414	-0.148088854355912	0.270135251414746	0.309659061962473	-0.357018106400814	-0.430641712727334	0.0816205569735682	"S06"	0.794414042061293	"IS03"
"COL1A2"	"COL1A2"	-1.23230742631791	0.233371218285221	0.784877114363881	0.0113499618421418	-0.725609778075462	-0.0207117279370519	0.43321970842412	0.633664072950521	0.598262403631962	-1.70462954173357	-1.0378440304459	0.651501211285864	0.659572311438289	0.49678054650461	-0.0499362814399799	-0.0968814922140266	0.259273571161067	"S06"	0.784877114363881	"IS03"
"SPOCD1"	"SPOCD1"	-0.00958322242496517	-0.201641918920925	0.782559953515414	-0.224115086390035	-0.0891706202293207	0.363811493969046	-0.0106680465193993	-0.091289925619457	-0.128058551563064	-0.193461978568363	0.268635441859676	0.321325754380378	-0.163198223840748	0.234391363172052	-0.112279891902708	-0.227561168864833	-0.151511694384306	"S06"	0.782559953515414	"IS03"
"OSTC"	"OSTC"	-0.715549396715265	0.103957306815273	0.76846243731346	0.0386755195384278	-0.597121251572335	0.335468872380642	0.736371215413178	0.565420175625234	0.290431964134386	-0.575172525646109	-0.599343858923904	0.619160003138467	-0.55620169227495	0.560802060468948	-0.419709719237454	-0.00229165574485208	0.1451003777821	"S06"	0.76846243731346	"IS03"
"KLK4"	"KLK4"	-0.0887540612766107	-0.0962511047280446	0.76831931753765	-0.10026524337619	0.0052739899116917	-0.095578314131431	-0.0892974534885084	-0.0918852419348364	-0.0917696145330728	-0.0949560594821378	-0.0901808578099116	0.158972803682381	-0.040410370244852	-0.0887900815936873	-0.0927421623767891	-0.0946274918022688	-0.0890793001005071	"S06"	0.76831931753765	"IS03"
"P3H4"	"P3H4"	-0.558913486502773	-0.0901655272067319	0.76817111277511	-0.144738421404587	-0.539242257963393	0.190015151496737	0.582611078320527	-0.0489899052700959	0.130140319213117	-0.520786016856794	-0.371406050366517	0.422309610552697	-0.0237585310892033	0.149416910506005	-0.160192863542033	0.363201520319748	-0.020973060761452	"S06"	0.76817111277511	"IS03"
"MDFI"	"MDFI"	-0.180466220350162	0.015999928355183	0.764743760305776	-0.290738594427854	-0.283817826797921	0.247725248966855	0.228098650963569	0.112796040215464	0.2731989660444	-0.472829166019792	-0.169946018178996	0.655392446395587	-0.278184567207178	0.180136942139079	-0.379036393584366	0.121642317466629	0.199549196533847	"S06"	0.764743760305776	"IS03"
"NBL1"	"NBL1"	-1.44236851403617	0.123945697759217	0.763637689983688	-0.907342675242246	-0.632320755422677	0.237866236255828	0.254532854675682	0.44224067883058	0.460814918295016	-0.986084192896447	0.144858223028158	0.473756771761104	0.363599295094551	0.318227577092161	0.0176986357862485	0.629032725750151	0.323156801637514	"S06"	0.763637689983688	"IS03"
"NRP2"	"NRP2"	0.67393126280572	-0.276745696374038	0.763177877491135	-0.350247671761757	-0.226575320775264	0.25134865967879	0.59789635463077	-0.0916311223204375	0.411628311808216	-0.421242163059961	0.492393373276031	0.716750235253814	-0.074892296525745	0.323347473965509	-0.183904597820946	-0.523400332968021	0.228302763355304	"S06"	0.763177877491135	"IS03"
"ENPP1"	"ENPP1"	0.140623040941951	-0.196095349325802	0.759677110628135	-0.0224940568628907	-0.266012319854383	-0.00389468326198454	-0.220606325977386	-0.0467508048832028	-0.155425498493552	-0.127852641682395	-0.251538442599322	0.488372825212904	0.0762324256936145	-0.115894505760003	0.0157229148119604	-0.149910876552943	-0.248465904619689	"S06"	0.759677110628135	"IS03"
"PPIC"	"PPIC"	-1.26086532835026	0.481630775931364	0.754878081219062	-0.189598341446159	-0.694281054084037	-0.288822164140514	0.511083113442287	0.707345582120044	0.741190500495428	-0.686660702321072	0.10026305401246	0.525731289933197	-0.12380535453918	0.322282103178206	-0.108213696530682	-0.322706640227454	0.146849314995933	"S06"	0.754878081219062	"IS03"
"CD55"	"CD55"	-0.494620783960421	0.0542620441535548	0.748160230591888	-0.308874629798306	-0.542929657557093	-0.131046131668258	0.301609375214416	-0.10084094783773	0.479543199550881	-0.641533251266612	-0.339621932864022	-0.125686444195875	0.746409437359469	-0.0663635457002462	0.0160600201850318	0.0044111811909427	0.298051052162986	"S06"	0.748160230591888	"IS03"
"CMTM3"	"CMTM3"	-0.497833047999644	-0.0287655175054782	0.747950136842905	-0.272568849778353	-0.653208125174255	0.0519741964353337	0.7104845890303	0.491524966462479	0.457493556784871	-0.763331993493852	-0.564658078570115	0.0902571756867184	0.453822780999766	0.144047207869951	-0.358105514498396	0.227284170927297	0.114209700979094	"S06"	0.747950136842905	"IS03"
"TMED3"	"TMED3"	-0.555797868539758	0.25549263878676	0.742085015219311	-0.236904796556698	-0.4464360962094	0.413986096572564	0.681818891858365	-0.7705312638155	0.277153540703335	-0.55425964317944	-0.560251552259219	0.639218060772529	-0.0148310099748128	0.528801560445962	-0.177011357032442	0.0192874864578728	0.0993723836076603	"S06"	0.742085015219311	"IS03"
"EPDR1"	"EPDR1"	0.106424263081062	0.245418940872416	0.725557253407647	-0.394005868341992	-0.382346826082527	-0.146815237915137	0.599612321648924	0.324357666459021	0.351954914991978	-0.141951642084745	-0.0172492413622105	0.0689251661680743	0.0710758333788699	0.114235559801172	-0.259158804910049	-0.318184326290898	0.0778816802388938	"S06"	0.725557253407647	"IS03"
"ANOS1"	"ANOS1"	-0.153336650463926	-0.104002096522507	0.702586076298588	-0.140681145346798	-0.2460588059729	-0.213966820054242	0.436629479714777	0.144982896422554	0.547179737079066	-0.248917314735972	-0.204832218756347	0.0976493897421794	0.214017787908335	0.439270457868404	-0.280074525836646	-0.313468261517819	0.0598142283716801	"S06"	0.702586076298588	"IS03"
"STRA6"	"STRA6"	-0.152109761231536	-0.227030649286782	0.683848047263051	-0.256769960985325	-0.238711484491624	0.239009021960745	0.583706009614184	0.177772931701157	0.493283598252915	-0.251617560816074	-0.260611157981372	-0.0167423751636453	-0.0456013708893395	0.375051581887354	-0.268013000959224	-0.13071983427855	0.210450308122159	"S06"	0.683848047263051	"IS03"
"FSCN1"	"FSCN1"	-0.187830373690343	-0.166900713058084	0.683021657899808	-0.430976769402169	-0.491433762574306	0.416893780467561	0.672390018874716	0.219540116529867	0.316749692888594	-0.554840221078279	-0.556389410968332	0.636284007948038	0.271590483689835	0.664715023719755	-0.153782453080998	-0.145905530482368	-0.100827996909298	"S06"	0.683021657899808	"IS03"
"HSPG2"	"HSPG2"	0.575620223845246	0.353193250148198	0.676068867866817	-0.521469970245628	-0.531054712864921	-0.00478551078435515	0.018184791859912	0.649642768794808	0.445413229450577	-0.181487922381457	-0.0110507638742829	0.379192379648996	-0.182760189558624	0.250361354101268	-0.0567975574331188	-0.329149599061278	-0.139876912715764	"S06"	0.676068867866817	"IS03"
"PTK7"	"PTK7"	-0.566608862960598	-0.180475292263172	0.672350787301717	-0.320227063900065	-0.328667038425704	0.41605027286443	0.267319331974669	0.518880867863678	0.643843483722599	-0.481054517787201	-0.576947489695495	0.470776591861586	-0.224136675469288	0.491398676076765	-0.0108157159840554	-0.22711565533962	0.281470332495846	"S06"	0.672350787301717	"IS03"
"HOPX"	"HOPX"	-0.581302181841838	-0.587467857960283	0.667959136670418	0.471869432541701	-0.0862943349748005	-0.487048673335002	0.543396908489869	0.428347847016616	0.65876344059626	0.40285673372866	0.533472511776145	-0.329264142562002	-0.469379750546467	0.617330392532593	-0.590761200481107	-0.416768512623911	-0.14495948344304	"S06"	0.667959136670418	"IS03"
"EFEMP2"	"EFEMP2"	-0.642347531299019	0.160433468602014	0.641629015027179	-0.0515442507342127	-0.623718652014748	-0.0954973790964899	0.534629790852218	-0.158166775703149	0.496177249463248	-0.78032962111305	-0.547144616641338	0.545893432542798	-0.102687280163727	0.563866933931705	0.014290002714516	0.439670648117835	0.174930775537694	"S06"	0.641629015027179	"IS03"
